Date,Open,High,Low,Close,Volume,Ticker,CountryCode,Name,Exchange,Sector
05/24/2024,"15,75","15,75","15,738","15,738",156,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
05/23/2024,"15,73","15,73","15,73","15,738",505,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
05/22/2024,"15,563","15,563","15,563","15,563",185,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
05/20/2024,"15,7","15,7","15,563","15,563",330,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
05/17/2024,"15,563","15,563","15,563","15,563",61,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
05/16/2024,"15,563","15,563","15,563","15,563",83,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
05/15/2024,"15,7","15,7","15,555","15,563",904,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
05/14/2024,16,16,"15,5","15,5","1,236",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
05/10/2024,"16,5","16,6","16,5","16,548","2,354",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
05/09/2024,"16,49","16,49","16,26","16,458",573,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
05/07/2024,"15,999","16,1","15,999","16,018",647,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
05/06/2024,"15,994","15,994","15,994","15,994",562,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
05/03/2024,"15,884","15,884","15,8","15,809",515,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
05/02/2024,"15,998","15,998","15,884","15,884",243,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/30/2024,16,16,"15,8","15,884","1,583",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/29/2024,"15,528","15,528","15,528","15,528",10,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/26/2024,"15,528","15,528","15,528","15,528",70,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/25/2024,"15,002","15,528","15,002","15,528",216,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/24/2024,"15,5","15,528","15,5","15,528",132,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/23/2024,"15,528","15,528","15,528","15,528",23,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/19/2024,"15,528","15,528","15,528","15,528",22,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/18/2024,"15,517","15,528","15,517","15,528",446,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/17/2024,"15,528","15,528","15,528","15,528",3,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/12/2024,"15,52","15,528","15,519","15,528",320,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/11/2024,"15,528","15,528","15,528","15,528",7,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/10/2024,"15,528","15,528","15,528","15,528",1,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/09/2024,"15,286","15,8","15,215","15,528","1,013",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/08/2024,"15,05","15,898","15,05","15,44",517,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/05/2024,"15,898","15,898","15,898","15,898","9,446",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/04/2024,"15,83","15,9","15,83","15,9",309,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/03/2024,"15,9","15,9","15,9","15,9",500,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
04/01/2024,"15,85",16,"15,85","15,929",692,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/27/2024,"15,65","15,75","15,65","15,727",883,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/25/2024,"15,55","15,55",15,"15,055","4,718",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/22/2024,"15,55","15,65","15,304","15,304",303,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/21/2024,"15,399","15,6","15,2","15,304","1,386",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/20/2024,"15,65","15,65",15,"15,399","2,997",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/19/2024,"15,65","15,797","15,65","15,778","1,625",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/18/2024,"15,85","15,85","15,8","15,8",825,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/15/2024,"15,7","15,8","15,7","15,8",747,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/14/2024,"15,55","15,8","15,55","15,8","3,375",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/13/2024,"15,5","15,5","15,5","15,5",500,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/12/2024,"15,45","15,499",15,"15,17","6,089",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/11/2024,"15,489","15,49","15,449","15,483","16,792",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/08/2024,"14,7","15,5","14,7","15,49","1,676",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/07/2024,"14,703","14,703","14,703","14,703",34,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/06/2024,"14,5","14,8","14,5","14,703","1,073",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/05/2024,"14,499","14,5","14,499","14,499",490,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/04/2024,"14,35","14,5","14,35","14,499",751,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
03/01/2024,"14,301","14,4","14,301","14,3",374,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/29/2024,14,"14,49",14,"14,3",578,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/28/2024,"13,948","13,948","13,948","13,948",34,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/27/2024,"13,949","13,949","13,948","13,948","1,098",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/26/2024,"13,95","13,95","13,949","13,949",185,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/23/2024,"13,949","13,949","13,949","13,949","3,671",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/22/2024,"13,82","13,949","13,82","13,949",216,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/21/2024,"13,9","13,949","13,521","13,949",397,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/20/2024,"13,95","13,95","13,9","13,949","1,39",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/19/2024,"13,998",14,"13,982",14,169,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/16/2024,"13,984",14,"13,984",14,71,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/15/2024,14,14,"13,35",14,2,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/14/2024,14,14,14,14,40,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/13/2024,14,14,14,14,47,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/12/2024,14,14,"13,345",14,10,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/09/2024,14,14,14,14,24,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/08/2024,14,14,14,14,26,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/07/2024,"13,9",14,"13,9",14,195,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/06/2024,"13,9",14,"13,9",14,100,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/05/2024,14,14,14,14,7,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/02/2024,"13,8",14,"13,8",14,439,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
02/01/2024,14,14,14,14,264,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/31/2024,14,14,14,14,689,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/30/2024,"14,05","14,05","14,049","14,043",583,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/29/2024,"13,999","13,999","13,998","13,999","1,003",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/26/2024,"13,998",14,"13,998",14,"6,657",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/25/2024,14,14,"13,998","13,998","1,249",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/24/2024,"13,996","13,998","13,996","13,998","12,736",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/23/2024,14,14,"13,381",14,71,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/22/2024,14,14,14,14,353,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/19/2024,14,14,14,14,"1,904",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/17/2024,"13,5","13,99","13,5","13,731",869,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/16/2024,"13,5",14,"13,5",14,227,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/12/2024,"14,019","14,019",14,14,"3,141",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/11/2024,"13,86","14,5","13,86","14,019",592,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/10/2024,"13,1","13,2","13,1","13,2","2,18",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/09/2024,13,13,13,13,23,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/08/2024,13,13,13,13,719,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/05/2024,13,"13,001","12,637","12,637",200,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/04/2024,13,13,"12,637","12,637",298,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/03/2024,"12,57","12,8","12,57","12,637","2,081",MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
01/02/2024,"12,604","12,604","12,604","12,604",184,MINERA,cl,Minera Valparaiso S.A. (MINERA),XSGO,RENEWABLE ENERGY GENERATION
12/30/2024,"3,551.00","3,551.00","3,400.00","3,400.00",370,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
12/23/2024,"3,551.00","3,551.00","3,551.00","3,400.00",986,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
12/19/2024,"3,400.00","3,400.00","3,400.00","3,400.00",153,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
12/17/2024,"3,400.00","3,400.00","3,400.00","3,400.00","4,563",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
12/16/2024,"3,400.00","3,400.00","3,400.00","3,400.00",750,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
12/11/2024,"3,400.00","3,400.00","3,400.00","3,400.00","5,121",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
12/10/2024,"3,430.00","3,430.00","3,400.00","3,400.00","1,246",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
12/06/2024,"3,400.00","3,400.00","3,400.00","3,400.00",203,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
12/05/2024,"3,500.00","3,500.00","3,500.00","3,400.00","1,43",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
12/04/2024,"3,350.00","3,400.00","3,350.00","3,400.00","7,636",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
12/03/2024,"3,350.00","3,350.00","3,350.00","3,350.00","1,505",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
12/02/2024,"3,350.00","3,350.00","3,350.00","3,350.00","1,18",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
11/29/2024,"3,350.00","3,350.00","3,350.00","3,350.00",201,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
11/27/2024,"3,350.00","3,350.00","3,350.00","3,350.00",139,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
11/25/2024,"3,350.00","3,350.00","3,350.00","3,350.00",521,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
11/20/2024,"3,350.00","3,350.00","3,350.00","3,350.00",56,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
11/13/2024,"3,350.00","3,350.00","3,350.00","3,350.00","1,085",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
11/04/2024,"3,350.00","3,350.00","3,350.00","3,350.00",28,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
10/30/2024,"3,350.00","3,350.00","3,350.00","3,350.00",7,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
10/29/2024,"3,350.00","3,350.00","3,350.00","3,350.00",101,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
10/28/2024,"3,350.00","3,350.00","3,350.00","3,350.00",15,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
10/24/2024,"3,245.00","3,350.00","3,245.00","3,350.00",477,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
10/22/2024,"3,350.00","3,350.00","3,350.00","3,350.00",153,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
10/17/2024,"3,350.00","3,350.00","3,350.00","3,350.00","6,93",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
10/15/2024,"3,350.00","3,350.00","3,350.00","3,350.00","3,723",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
10/08/2024,"3,400.00","3,400.00","3,350.00","3,350.00",382,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
10/07/2024,"3,350.00","3,350.00","3,350.00","3,350.00",8,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
10/04/2024,"3,350.00","3,350.00","3,350.00","3,350.00","2,819",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
10/01/2024,"3,300.00","3,450.00","3,300.00","3,450.00","1,033",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
09/30/2024,"3,450.00","3,450.00","3,450.00","3,450.00","5,202",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
09/24/2024,"3,600.00","3,600.00","3,600.00","3,600.00",290,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
09/23/2024,"3,600.00","3,600.00","3,600.00","3,600.00",137,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
09/16/2024,"3,600.00","3,700.00","3,600.00","3,600.00",60,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
09/10/2024,"3,600.00","3,600.00","3,600.00","3,600.00",104,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
09/09/2024,"3,600.00","3,600.00","3,600.00","3,600.00",111,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
09/05/2024,"3,600.00","3,600.00","3,600.00","3,600.00",120,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
08/29/2024,"3,600.00","3,600.00","3,600.00","3,600.00",92,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
08/26/2024,"3,700.00","3,700.00","3,600.00","3,600.00","1,329",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
08/22/2024,"3,700.00","3,700.00","3,600.00","3,600.00",228,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
08/21/2024,"3,600.00","3,600.00","3,600.00","3,600.00",179,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
08/19/2024,"3,600.00","3,600.00","3,600.00","3,600.00",46,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
08/16/2024,"3,600.00","3,600.00","3,600.00","3,600.00",40,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
08/14/2024,"3,600.00","3,600.00","3,600.00","3,600.00",122,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
08/08/2024,"3,701.00","3,701.00","3,600.00","3,600.00",600,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
08/06/2024,"3,700.00","3,700.00","3,600.00","3,600.00",650,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
08/05/2024,"3,600.00","3,600.00","3,600.00","3,600.00","3,82",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
08/02/2024,"3,700.00","3,700.00","3,629.10","3,629.10","1,33",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
08/01/2024,"3,670.00","3,670.00","3,629.10","3,629.10",785,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
07/31/2024,"3,620.00","3,629.10","3,620.00","3,629.10","1,339",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
07/25/2024,"3,629.10","3,629.10","3,629.10","3,629.10",682,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
07/22/2024,"3,629.10","3,629.10","3,629.10","3,629.10","1,364",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
07/19/2024,"3,500.00","3,629.10","3,500.00","3,629.10",500,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
07/09/2024,"3,400.00","3,629.10","3,400.00","3,629.10",680,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
07/04/2024,"3,629.10","3,629.10","3,629.10","3,629.10",100,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
07/03/2024,"3,500.00","3,629.10","3,500.00","3,629.10",750,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
06/28/2024,"3,629.10","3,629.10","3,629.10","3,629.10",51,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
06/27/2024,"3,500.00","3,629.10","3,500.00","3,629.10",529,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
06/12/2024,"3,800.00","3,800.00","3,629.10","3,629.10",936,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
06/11/2024,"3,500.00","3,629.10","3,500.00","3,629.10",756,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
06/10/2024,"3,629.00","3,629.10","3,629.00","3,629.10",579,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
06/06/2024,"3,629.10","3,629.10","3,629.10","3,629.10",35,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
06/03/2024,"3,629.10","3,629.10","3,629.10","3,629.10","2,646",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
05/31/2024,"3,715.50","4,000.00","3,715.50","3,969.80","2,056",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
05/30/2024,"3,753.00","3,753.00","3,753.00","3,753.00",132,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
05/27/2024,"3,753.00","3,753.00","3,753.00","3,753.00",66,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
05/24/2024,"3,753.00","3,753.00","3,753.00","3,753.00",35,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
05/20/2024,"3,752.00","3,753.00","3,752.00","3,753.00",878,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
05/17/2024,"3,750.00","3,753.00","3,750.00","3,753.00",700,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
05/14/2024,"3,753.00","3,753.00","3,753.00","3,753.00",192,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
05/13/2024,"3,753.00","3,753.00","3,753.00","3,753.00",277,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
05/10/2024,"3,800.00","3,800.00","3,753.00","3,753.00",314,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
05/08/2024,"3,753.00","3,753.00","3,753.00","3,753.00",8,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
05/06/2024,"3,753.00","3,753.00","3,753.00","3,753.00",58,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
05/03/2024,"3,753.00","3,753.00","3,753.00","3,753.00","2,706",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
05/02/2024,"3,753.00","3,753.00","3,753.00","3,753.00",61,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
04/30/2024,"3,753.00","3,753.00","3,753.00","3,753.00","2,762",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
04/29/2024,"3,753.00","3,753.00","3,753.00","3,753.00","12,165",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
04/26/2024,"3,751.00","3,751.00","3,751.00","3,751.00",604,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
04/24/2024,"3,751.00","3,751.00","3,751.00","3,751.00",14,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
04/18/2024,"3,751.00","3,751.00","3,751.00","3,751.00","1,6",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
04/17/2024,"3,751.00","3,751.00","3,751.00","3,751.00","3,065",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
04/16/2024,"3,751.50","3,751.50","3,751.00","3,751.00","1,3",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
04/15/2024,"3,751.00","3,751.00","3,751.00","3,751.00","3,152",MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
04/12/2024,"3,751.00","3,751.00","3,750.00","3,750.00",472,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
04/09/2024,"3,751.00","3,751.00","3,750.00","3,750.00",720,MOLYMET,cl,Molibdenos y Metales S.A. (MOLYMET),XSGO,NON-FERROUS METALS
